id,rank,symbol,name,supply,maxSupply,marketCapUsd,volumeUsd24Hr,priceUsd,changePercent24Hr,vwap24Hr,explorer
husd,1560,HUSD,HUSD,222593861.4942352200000000,,,,1.0363852289423674,,,https://etherscan.io/token/0xdf574c24545e5ffecb9a659c229253d4111d87e1
hush,1561,HUSH,Hush,11991948.0000000000000000,21000000.0000000000000000,,,0.0583858754498187,,,https://explorer.myhush.org/
hxro,1562,HXRO,HXRO,0.0000000000000000,1000000000.0000000000000000,,,0.1386476775360931,,,https://etherscan.io/token/0x4bd70556ae3f8a6ec6c4080a0c327b24325438f3
hybrix,1563,HY,hybrix,2295604.9163366600000000,7000000.0000000000000000,,,0.2755268928591016,,,https://etherscan.io/token/0x9b53e429b0badd98ef7f01f03702986c516a5715
hycon,1564,HYC,HYCON,2676582136.0837464000000000,5000000000.0000000000000000,,,0.0001561524836811,,,https://explorer.hycon.io/
internet-of-people,1565,HYD,Hydraledger,0.0000000000000000,,,,0.0112165688759705,,,http://mainnet.iop.cash
hydro,1566,HYDRO,Hydro,0.0000000000000000,,,,0.0014021857270809,,,
hyperion,1567,HYN,Hyperion,0.0000000000000000,10000000000.0000000000000000,,,0.0005006316765434,,,https://etherscan.io/token/0xe99a894a69d7c2e3c92e61b64c505a6a57d2bc07
synereo,1568,AMP,HyperSpace,,,,,,,,http://omniexplorer.info/asset/39
hyperstake,1569,HYP,HyperStake,1376719886.5535000000000000,,,,0.0000820550730302,,,http://www.presstab.pw/phpexplorer/HYP/index.php
i0coin,1570,I0C,I0Coin,20995783.5000000000000000,,,,0.0107277208846587,,,https://chainz.cryptoid.info/i0c/
ichi,1571,ICHI,ICHI,8314051.9622318400000000,,,,2.8456625131223912,,,https://etherscan.io/token/0x903bef1736cddf2a537176cf3c64579c3867a881
iconomi,1572,ICN,Iconomi,98930339.7729087000000000,,,,5.1912166390971530,,,https://etherscan.io/token/ICONOMI
idea-chain-coin,1573,ICH,Idea Chain Coin,0.0000000000000000,55000000.0000000000000000,,,0.0005071401156779,,,https://etherscan.io/token/0xf8483E2d6560585C02D46bF7B3186Bf154a96166
idex-membership,1574,IDXM,IDEX Membership,2000.0000000000000000,,,,1420.0794536251202603,,,https://etherscan.io/token/0xcc13fc627effd6e35d2d2706ea3c4d7396c610ea
idle,1575,IDLE,Idle,8814772.4542552300000000,13000000.0000000000000000,,,0.3701036791811187,,,https://etherscan.io/token/0x875773784Af8135eA0ef43b5a374AaD105c5D39e
idol-coin,1576,IDOL,IDOL COIN,,,,,0.0000821366952797,,,https://etherscan.io/token/0x2cc114bbe7b551d62b15c465c7bdcccd9125b182
ifoods-chain,1577,IFOOD,Ifoods Chain,2499999990.0000000000000000,,,,0.0002615125945009,,,
ig-gold,1578,IGG,IG Gold,8856541707.2217400000000000,,,,0.0000390163906788,,,https://etherscan.io/token/0x8ffe40a3d0f80c0ce6b203d5cdc1a6a86d9acaea
ignition,1579,IC,Ignition,0.0000000000000000,5000000.0000000000000000,,,0.0488713336913920,,,http://explorer.ignitioncoin.org/
imbrex,1580,REX,imbrex,8660756.0000000000000000,,,,0.0018309904445353,,,https://etherscan.io/token/0xf05a9382A4C3F29E2784502754293D88b835109C
incakoin,1581,NKA,IncaKoin,17937725045.3340000000000000,,,,0.0000115985141900,,,http://www.presstab.pw/phpexplorer/NKA/index.php
incent,1582,INCNT,Incent,46015890.9662068600000000,,,,0.0203346594374520,,,http://www.wavesgo.com/
indahash,1583,IDH,indaHash,0.0000000000000000,,,,0.0003169492937517,,,https://etherscan.io/token/0x5136C98A80811C3f46bDda8B5c4555CFd9f812F0
indicoin,1584,INDI,Indicoin,,,,,0.0051450745404925,,,https://etherscan.io/token/0xe8c09672cfb9cfce6e2edbb01057d9fa569f97c1
infinitecoin,1585,IFC,Infinitecoin,0.0000000000000000,,,,37.1869108122796436,,,https://chainz.cryptoid.info/ifc/
infinity-economics,1586,XIN,Infinity Economics,0.0000000000000000,,,,0.0004260641065228,,,http://www.infinity-economics.org/block/#/blocks
infinity-esaham,1587,INFS,Infinity Esaham,635122.0000000000000000,,,,0.0072258549797135,,,https://etherscan.io/token/0x193408ca0576b73156ed42a2ea7d6fd3f6507162
inflationcoin,1588,IFLT,InflationCoin,0.0000000000000000,,,,0.0000027322049625,,,http://inflationcoin.thecryptochat.net/
influence-chain,1589,INC,Influence Chain,,,,,0.0005135949393484,,,https://etherscan.io/token/0x4bffc9b4d4dcf730820a2edcad48ff5d7e0ae807
ink-protocol,1590,XNK,Ink Protocol,427113381.9591314000000000,,,,0.0013302165270877,,,https://etherscan.io/token/0xbc86727e770de68b1060c91f6bb6945c73e10388
ino-coin,1591,INO,Ino Coin,0.0000000000000000,,,,0.0084316999949494,,,https://etherscan.io/token/0xc9859fccc876e6b4b3c749c5d29ea04f48acb74f
insanecoin-insn,1592,INSN,InsaneCoin,0.0000000000000000,30000000.0000000000000000,,,0.0035175519671791,,,https://chainz.cryptoid.info/insn/
insight-chain,1593,INB,Insight Chain,0.0000000000000000,,,,0.1332653535356034,,,https://etherscan.io/token/0x17aa18a4b64a55abed7fa543f2ba4e91f2dce482
insights-network,1594,INSTAR,Insights Network,196753507.9000000000000000,300000000.0000000000000000,,,0.0835547684058461,,,https://etherscan.io/token/0xc72fe8e3dd5bef0f9f31f259399f301272ef2a2d
insolar,1595,XNS,Insolar,,1000000000.0000000000000000,,,0.0164574556093450,,,https://explorer.insolar.io/
insurchain,1596,INSUR,InsurChain,,,,,0.0500145109177803,,,https://etherscan.io/token/0x6ea6531b603f270d23d9edd2d8279135dc5d6773
insureum,1597,ISR,Insureum,0.0000000000000000,,,,0.0170007938569693,,,https://scope.klaytn.com/account/0x9657fb399847d85a9c1a234ece9ca09d5c00f466?tabId=txList
intelligent-investment-chain,1598,IIC,Intelligent Investment Chain,0.0000000000000000,,,,0.0000007582545102,,,https://etherscan.io/token/0xb6f43025b29196af2dddd69b0a58afba079cd600
intelligent-trading-foundation,1599,ITT,Intelligent Trading Foundation,9814899.1442382700000000,,,,0.0024660589702278,,,https://etherscan.io/token/0x0aef06dcccc531e581f0440059e6ffcc206039ee
internationalcryptox,1600,INCX,InternationalCryptoX,428755167.0000000000000000,1000000000.0000000000000000,,,0.0000198314072382,,,https://etherscan.io/token/0xa984a92731c088f1ea4d53b71a2565a399f7d8d5
invacio,1601,ENIX,Invacio,19424494.0000000000000000,,,,0.0012929037208530,,,https://etherscan.io/token/0xece83617db208ad255ad4f45daf81e25137535bb
investdigital,1602,IDT,InvestDigital,115744878.4537977300000000,,,,0.0000544400736893,,,https://github.com/investdigital
investfeed,1603,IFT,InvestFeed,0.0000000000000000,,,,0.0000269533511699,,,https://etherscan.io/token/InvestFeed
invictus-hyperion-fund,1604,IHF,Invictus Hyperion Fund,0.0000000000000000,,,,0.0270072547039003,,,https://etherscan.io/token/0xaf1250fa68d7decd34fd75de8742bc03b29bd58e
iocoin,1605,IOC,I/O Coin,19623862.4743456300000000,0.0000000000000000,,,0.0096674600434736,,,http://chainz.cryptoid.info/ioc/
ion,1606,ION,ION,0.0000000000000000,,,,4735.5474602248047156,,,https://chainz.cryptoid.info/ion/
iot-chain,1607,ITC,IoT Chain,87214657.4756000000000000,,,,0.0001238112479649,,,https://etherscan.io/token/0x5e6b6d9abad9093fdc861ea1600eba1b355cd940
iou,1608,IOUX,IOU,0.0000000000000000,,,,,,,
iov-blockchain,1609,IOV,IOV BlockChain,,,,,0.0199920175836647,,,
ipchain,1610,IPC,IPChain,81207280.0000000000000000,,,,0.0296717286391531,,,https://etherscan.io/token/0x622cd54deb2bb7a051515192417109bcf3fe098f
ip-exchange,1611,IPSX,IP Exchange,943181786.7984717000000000,,,,0.0001913268136743,,,https://etherscan.io/token/0x001f0aa5da15585e5b2305dbab2bac425ea71007
everipedia,1612,IQ,IQ,11166619626.9565000000000000,21000000000.0000000000000000,,,0.0060665000000000,,,https://bloks.io/account/everipediaiq
iqcash,1613,IQ,IQ.cash,11962737.5126209400000000,56900000.0000000000000000,,,0.0060029976790820,,,https://explorer.iq.cash/
iqeon,1614,IQN,IQeon,5491860.1987553000000000,5491860.0000000000000000,,,0.1000147012876887,,,https://etherscan.io/token/0x0db8d8b76bc361bacbb72e2c491e06085a97ab31
iquant,1615,IQT,iQuant,,,,,0.0001641101460605,,,https://etherscan.io/token/0x51ee82641ac238bde34b9859f98f5f311d6e4954
irishcoin,1616,IRL,IrishCoin,39285349.3398182000000000,,,,0.0006794223226951,,,http://block.irishcoin.org:2750/chain/Irishcoin
iticoin,1617,ITI,iTicoin,32000.0000000000000000,,,,0.9021686277973912,,,http://explorer.iticoin.com/
ivy,1618,IVY,Ivy,912810071.9534221000000000,,,,0.0020571638870735,,,https://etherscan.io/token/0xa4ea687a2a7f29cf2dc66b39c68e4411c0d00c49
ixcoin,1619,IXC,Ixcoin,0.0000000000000000,,,,0.0281448900493754,,,https://chainz.cryptoid.info/ixc/
ixledger,1620,IXT,IXT,35778843.8311976400000000,,,,0.0023186032878729,,,https://etherscan.io/token/0xfca47962d45adfdfd1ab2d972315db4ce7ccf094
ize,1621,IZE,IZE,0.0000000000000000,,,,0.0044934864352924,,,https://etherscan.io/token/0x6944d3e38973C4831dA24E954fbD790c7E688bDd
jesus-coin,1622,JC,Jesus Coin,17979550688.8518000000000000,,,,0.0000020121132205,,,https://etherscan.io/token/0xe2d82dc7da0e6f882e96846451f4fabcc8f90528
jet8,1623,J8T,JET8,740485259.1079190000000000,,,,0.0002275061275195,,,https://etherscan.io/token/0x0d262e5dc4a06a0f1c90ce79c7a60c09dfc884e4
jibrel-network,1624,JNT,Jibrel Network,198084890.7699130000000000,,,,0.1829016040661641,,,https://etherscan.io/token/0xa5fd1a791c4dfcaacc963d4f73c6ae5824149ea7
jin-coin,1625,JIN,Jin Coin,9960402.0718697300000000,9960595.0000000000000000,,,0.0000820550730302,,,http://explorer.jin-coin.com/
jingtum-tech,1626,SWTC,Jingtum Tech,,,,,0.0001580545474164,,,http://state.jingtum.com/
joincoin,1627,J,Joincoin,3371188.5000000000000000,,,,0.0013853635028146,,,https://chainz.cryptoid.info/j/
joulecoin,1628,XJO,Joulecoin,38405699.3620880000000000,,,,0.0059079126020941,,,http://chainz.cryptoid.info/xjo/
jury-online-token,1629,JOT,Jury.Online Token,13867363.7807074000000000,,,,0.0023321915828549,,,https://etherscan.io/token/0xdb455c71c1bc2de4e80ca451184041ef32054001
justliquidity,1630,JUL,JustLiquidity,564581.1155026600000000,1000000.0000000000000000,,,0.0150853057003785,,,https://bscscan.com/address/0x32dFFc3fE8E3EF3571bF8a72c0d0015C5373f41D
kanadecoin,1631,KNDC,KanadeCoin,0.0000000000000000,,,,0.0000222034577827,,,https://etherscan.io/token/0x8E5610ab5E39d26828167640EA29823fe1dD5843
karatgold-coin,1632,KBC,Karatgold Coin,0.0000000000000000,,,,0.0059039753569535,,,https://etherscan.io/token/0xf3586684107ce0859c44aa2b2e0fb8cd8731a15a
karbo,1633,KRB,Karbo,0.0000000000000000,,,,0.0669755424123781,,,http://explorer.karbowanec.com/en/
kayicoin,1634,KAYI,Kayicoin,284345719.0000000000000000,300000000.0000000000000000,,,0.0000107214394683,,,https://www.blockexperts.com/kayi
kcash,1635,KCASH,Kcash,445499083.4960000000000000,,,,0.0001359246721857,,,https://etherscan.io/token/0x32d74896f05204d1b6ae7b0a3cebd7fc0cd8f9c7
keeperdao,1636,ROOK,KeeperDAO,36430.0000000000000000,1070000.0000000000000000,,,2.5126307961664272,,,https://etherscan.io/token/0xfa5047c9c78b8877af97bdcb85db743fd7313d4a
qlink,1637,QLC,Kepple,600000000.0000000000000000,,,,0.0063198417838249,,,https://neotracker.io/asset/0d821bd7b6d53f5c2b40e217c6defc8bbe896cf5
key,1638,KEY,KEY,0.0000000000000000,,,,0.0005945154144986,,,https://etherscan.io/token/0x4cd988afbad37289baaf53c13e98e2bd46aaea8c
kind-ads-token,1639,KIND,Kind Ads Token,42246693.0000000000000000,,,,0.0001104451622033,,,https://etherscan.io/token/0x4618519de4c304f3444ffa7f812dddc2971cc688
kiwigo,1640,KGO,KIWIGO,42438195.9499200000000000,1000000000.0000000000000000,,,0.0241423218255792,,,https://bscscan.com/token/0x5d3afba1924ad748776e4ca62213bf7acf39d773
klayswap-protocol,1641,KSP,KLAYswap Protocol,0.0000000000000000,126144000.0000000000000000,,,20.9883447138038680,,,https://scope.klaytn.com/token/0xc6a2ad8cc6e4a7e08fc37cc5954be07d499e7654?tabId=tokenTransfer
knekted,1642,KNT,Knekted,0.0000000000000000,,,,0.0000574372390410,,,https://etherscan.io/token/0x7CC62d8E80Be9bEa3947F3443aD136f50f75b505
kobocoin,1643,KOBO,Kobocoin,0.0000000000000000,,,,0.0006570935622372,,,https://chainz.cryptoid.info/kobo/
kolion,1644,KLN,Kolion,999999.0000000000000000,,,,0.7068879349789328,,,http://wavesgo.com/tokens/EYz8Zvs62D4d7F5ZgXHCWuzuFaZg63FYnfVQrTWQoLSK
kora-network-token,1645,KNT,Kora Network Token,335625000.0000000000000000,,,,0.0027027970248278,,,https://etherscan.io/token/0xff5c25d2f40b47c4a37f989de933e26562ef0ac0
korecoin,1646,KORE,Kore,2245428.4338742800000000,12000000.0000000000000000,,,0.0897812364719208,,,https://chainz.cryptoid.info/kore/
kubera-coin,1647,KBR,Kubera Coin,114423294.0000000000000000,,,,0.0001556235127176,,,https://etherscan.io/token/0xd5527579226e4ebc8864906e49d05d4458ccf47f
kun,1648,KUN,KUN,2000.0000000000000000,,,,4.0114313267047122,,,
kurrent,1649,KURT,Kurrent,0.0000000000000000,228000000.0000000000000000,,,0.0000820550730302,,,http://explorer.kurrentproject.com/
kylin,1650,KYL,Kylin,270259840.0000000000000000,1000000000.0000000000000000,,,0.0007072370776991,,,https://etherscan.io/token/0x67B6D479c7bB412C54e03dCA8E1Bc6740ce6b99C
kzcash,1651,KZC,Kzcash,1290194.0000000000000000,18900000.0000000000000000,,,0.0256197844895959,,,https://bitcointalk.org/index.php?topic=2312421
lala-world,1652,LALA,LALA World,249332879.1200000000000000,,,,0.0002072900687975,,,https://etherscan.io/token/0xfd107b473ab90e8fbd89872144a3dc92c40fa8c9
lamden,1653,TAU,Lamden,0.0000000000000000,288090567.0000000000000000,,,0.0019230392619831,,,https://etherscan.io/token/0xc27a2f05fa577a83ba0fdb4c38443c0718356501
lampix,1654,PIX,Lampix,135322017.0000000000000000,657154880.0000000000000000,,,0.0008322454452622,,,https://etherscan.io/token/0x8eFFd494eB698cc399AF6231fCcd39E08fd20B15
largo-coin,1655,LRG,Largo Coin,0.0000000000000000,200000000.0000000000000000,,,0.1299594827252499,,,https://block.largocoin.io/
latiumx,1656,LATX,LatiumX,104916472.2474020000000000,,,,0.0032722440474061,,,https://etherscan.io/token/0x2f85e502a988af76f7ee6d83b7db8d6c0a823bf9
latoken,1657,LA,LATOKEN,380105462.0000000000000000,1000000000.0000000000000000,,,0.0045547630181105,,,https://etherscan.io/token/0xe50365f5d679cb98a1dd62d6f6e58e59321bcddf
leadcoin,1658,LDC,Leadcoin,784399591.7100940000000000,,,,0.0100035050864637,,,https://etherscan.io/token/0x5102791ca02fc3595398400bfe0e33d7b6c82267
leafcoin,1659,LEAF,LeafCoin,21080296750.0000000000000000,,,,0.0118875523987568,,,https://bitcointalk.org/index.php?topic=514032
lendingblock,1660,LND,Lendingblock,953500347.4447538000000000,,,,0.0001418743022259,,,https://etherscan.io/token/0x0947b0e6d821378805c9598291385ce7c791a6b2
lendroid-support-token,1661,LST,Lendroid Support Token,,12000000000.0000000000000000,,,0.0000004998649833,,,https://etherscan.io/token/0x4de2573e27e648607b50e1cfff921a33e4a34405
leocoin,1662,LC4,LEOcoin,,21000000.0000000000000000,,,0.0006062657441253,,,https://insight.leocoin.org/
level-up,1663,LUC,Level Up Coin,996923370.1459000000000000,,,,0.0004914983165960,,,https://etherscan.io/token/0x5dbe296f97b23c4a6aa6183d73e574d02ba5c719
leviar,1664,XLC,Leviar,14552617.3916220000000000,54000000.0000000000000000,,,0.0016750035145918,,,https://explore.leviar.io/
levocoin,1665,LEVO,Levocoin,27375527.9833000000000000,,,,0.0000820550730302,,,http://162.243.113.23:3001/
legolas-exchange,1666,LGO,LGO Exchange,130647964.2266450000000000,,,,0.0113640282912825,,,https://etherscan.io/token/0x123ab195dd38b1b40510d467a6a359b201af056f
lightchain,1667,LIGHT,LightChain,,,,,0.0561452071030224,,,https://etherscan.io/token/0xd97579Cea3fE2473682a4C42648134BB982433B9
lightning-bitcoin,1668,LBTC,Lightning Bitcoin,0.0000000000000000,7465926.0000000000000000,,,1.7008565094908157,,,http://explorer.lbtc.io
lightpaycoin,1669,LPC,Lightpaycoin,5793754.1585868500000000,21000000.0000000000000000,,,0.0022531152596924,,,http://explorer.lightpaycoin.org:3001/
likecoin,1670,LIKE,LikeCoin,0.0000000000000000,2000000000.0000000000000000,,,0.0019007835364781,,,https://etherscan.io/token/0x02f61fd266da6e8b102d4121f5ce7b992640cf98
lina,1671,LINA,LINA,0.0000000000000000,,,,0.0091030161020971,,,https://etherscan.io/token/0xc05d14442a510de4d3d71a3d316585aa0ce32b50
linda,1672,LINDA,Linda,13243852777.9253000000000000,30000000000.0000000000000000,,,0.0006910637468555,,,https://prohashing.com/explorer/Lindacoin/
linfinity,1673,LFC,Linfinity,905666528.7090095000000000,,,,0.0000100344371204,,,https://etherscan.io/token/0xe0c8087ce1a17bdd5d6c12eb52f8d7eff7791987
linkedcoin,1674,LKC,LinkedCoin,,,,,0.0001733578749004,,,https://www.blockexperts.com/lkc2
link-platform,1675,LNK,Link Platform,16415.0000000000000000,,,,0.0346717842078618,,,https://etherscan.io/token/0xe2e6d4be086c6938b53b22144855eef674281639
linx,1676,LINX,Linx,36264797.5000000000000000,100000000.0000000000000000,,,0.0004102753651512,,,http://explorer.mylinx.io/
liquid-apps,1677,DAPP,LiquidApps,709902293.7624000000000000,,,,0.0000813517316262,,,https://etherscan.io/token/0x0e14dd85e20af249e8182caf868f1a658e3aa2e9
litebitcoin,1678,LBTC,LiteBitcoin,28940332.9695000000000000,1000000000.0000000000000000,,,0.0002146051702861,,,http://litebitcoins.thecryptochat.net/
litecoin-plus,1679,LCP,Litecoin Plus,2752341.3914090000000000,4000000.0000000000000000,,,0.0421259211646722,,,http://lcp.altcoinwarz.com:3004/
litedoge,1680,LDOGE,LiteDoge,16422580992.3339770000000000,,,,0.0000013898956850,,,http://ldoge.miningalts.com/
live-stars,1681,LIVE,Live Stars,39830940.6589854000000000,,,,0.0127903849683750,,,https://etherscan.io/token/0x24a77c1f17c547105e14813e517be06b0040aa76
local-world-forwarders,1682,LWF,Local World Forwarders,100218207.8554100000000000,,,,0.0002860725569242,,,https://explorer.lwf.io/
locicoin,1683,LOCI,LOCIcoin,41387231.6602203200000000,,,,0.0127524397214435,,,https://etherscan.io/token/0x9c23d67aea7b95d80942e3836bcdf7e708a747c2
lockchain,1684,LOC,LockTrip,0.0000000000000000,,,,0.2252196150328433,,,https://etherscan.io/token/0x5e3346444010135322268a4630d2ed5f8d09446c
logiscoin,1685,LGS,LogisCoin,2351212.8264052700000000,21000000.0000000000000000,,,0.0002464100858390,,,http://explorer.logiscoin.cc/
lomocoin,1686,LMC,LoMoCoin,299992162.5469900000000000,,,,0.0070080245222626,,,http://explorer.lomocoin.com/
lotto,1687,LOTTO,Lotto,2000000000.0000000000000000,2000000000.0000000000000000,,,0.0032457383780440,,,https://etherscan.io/token/0xb0dFd28d3CF7A5897C694904Ace292539242f858
loyalcoin,1688,LYL,LoyalCoin,5353626190.0000000000000000,,,,0.0008226037073014,,,http://explorer.nemchina.com/#/mosaic?m=lyl&ns=appsolutely
luna-coin,1689,LUNA,Luna Coin,1706429.4950620000000000,,,,0.0023373171767186,,,http://blockexperts.com/luna
lunyr,1690,LUN,Lunyr,0.0000000000000000,,,,0.0439784398395213,,,https://etherscan.io/token/Lunyr
lykke,1691,LKK,Lykke,0.0000000000000000,,,,0.0103521127523937,,,https://blockchainexplorer.lykke.com/asset/AXkedGbAH1XGDpAypVzA5eyjegX4FaCnvM
lynx,1692,LYNX,Lynx,76970317808.1000000000000000,92000000000.0000000000000000,,,0.0000045365024877,,,https://explorer.getlynx.io/
maggie,1693,MAG,Maggie,0.0000000000000000,,,,0.0002931231220103,,,https://etherscan.io/token/0x647f274b3a7248d6cf51b35f08e7e7fd6edfb271
magi,1694,XMG,Magi,10503538.6912499000000000,,,,0.0341190790825433,,,https://chainz.cryptoid.info/xmg/
magnetcoin,1695,MAGN,Magnetcoin,,,,,0.0151618455169843,,,http://explorermagnetcoin.com/
magnum,1696,MGM,Magnum,4497751.4728618300000000,,,,0.0000820550730302,,,http://45.55.250.118/
mainframe,1697,MFT,Mainframe,0.0000000000000000,10000000000.0000000000000000,,,0.0155110427685418,,,https://etherscan.io/token/0xdf2c7238198ad8b389666574f2d8bc411a4b7428
mainstream-for-the-underground,1698,MFTU,Mainstream For The Underground,0.0000000000000000,,,,0.0000181855628180,,,https://etherscan.io/token/0x05d412ce18f24040bb3fa45cf2c69e506586d8e8
maple,1699,MPL,Maple,4417985.5877546400000000,10000000.0000000000000000,,,16.0687592988861998,,,https://etherscan.io/token/0x33349b282065b0284d756f0577fb39c158f935e6
map-protocol,1700,MAP,MAP Protocol,2655183690.0000000000000000,,,,0.0176298569624560,,,https://etherscan.io/token/0x9e976f211daea0d652912ab99b0dc21a7fd728e4
mark-space,1701,MRK,MARK.SPACE,804998349.2378559000000000,,,,0.0000396451033022,,,https://etherscan.io/token/0xf453b5b9d4e0b5c62ffb256bb2378cc2bc8e8a89
maro,1702,MARO,Maro,0.0000000000000000,1000000000.0000000000000000,,,0.0369802400899588,,,https://www.ttcscan.io/
marscoin,1703,MARS,Marscoin,0.0000000000000000,39569999.0000000000000000,,,0.0008237351673180,,,http://explore.marscoin.org/
martexcoin,1704,MXT,MarteXcoin,6360851.4960872000000000,11600000.0000000000000000,,,0.0015952911777114,,,https://martexcoin.org/explorer
massgrid,1705,MGD,MassGrid,78203668.2676726000000000,,,,0.0416532727984786,,,https://explorer.massgrid.com/
